topic,app,response_time,throughput,drop_rate
amazonecho,app14,0.4121871045297827,0.0020313031460904,0.0
amazonecho,app21,0.4266101814526521,0.0020313031460904,0.0
amazonecho,app3,0.4283086141686812,0.0020101437383186,0.0
bms,app12,0.4624330372353969,0.3093362582905524,0.0
bms,app1,0.4635551150670667,0.3033555928613486,0.0
bms,app21,0.4614471935324966,0.3093362582905524,0.0
bms,app2,0.4615307048080667,0.3032118503302163,0.0
energymanagement,app1,0.479053783125999,0.0620587280154465,0.0
energymanagement,app24,0.4626445723565759,0.0639460084520594,0.0
energymanagement,app2,0.4675131435325649,0.0624088199699776,0.0
energymanagement,app3,0.4711431605954649,0.0623979978435304,0.0
firedetection,app1,0.503770571171452,0.0041998983645895,0.0
firedetection,app22,0.4963496835768343,0.0043861007551378,0.0
firedetection,app23,0.4956239941719552,0.0043861007551378,0.0
firedetection,app25,0.5083235587581714,0.0043861007551378,0.0
intrusiondetection,app21,0.495025639532241,0.9071039652490376,0.0
intrusiondetection,app2,0.4955623814689631,0.8901579521403181,0.0
intrusiondetection,app36,0.4951696549913565,0.8896466857857427,0.0
intrusiondetection,app40,0.4940951960054865,0.8899626584095783,0.0
intrusiondetection,app41,0.496026333013669,0.8908922481059268,0.0
occupancymanagement,app12,0.5114057690181993,0.0049153488424636,0.0
occupancymanagement,app21,0.4988007270015274,0.0049153488424636,0.0
occupancymanagement,app36,0.5038852969140695,0.0048533906637771,0.0
occupancymanagement,app37,0.5035591458754178,0.0047914324850906,0.0
printing,app11,0.5111950859579496,0.012359370275056,0.0
printing,app12,0.5104245709971522,0.012359370275056,0.0
printing,app13,0.5101677326769523,0.012359370275056,0.0
printing,app2,0.5106780539266014,0.0120911368634104,0.0
printing,app4,0.512311714767399,0.0121117702027677,0.0
smartthings,app11,0.478220708261336,0.0039228869591557,0.0
smartthings,app14,0.4802449997591566,0.0039228869591557,0.0
smartthings,app1,0.4840172937558581,0.0038402998652787,0.0
smartthings,app21,0.4887470240506972,0.0039228869591557,0.0
smartthings,app3,0.478144462240703,0.003860946638748,0.0
videosurveillance,app26,0.5309874098699804,0.2667930299380074,0.0
videosurveillance,app2,0.5323035875095287,0.2657107519899802,0.0
videosurveillance,app36,0.5382124853571315,0.2621157769876776,0.0
videosurveillance,app37,0.5334595560668397,0.2621207513470364,0.0
videosurveillance,app38,0.5351110610146479,0.2640366799498327,0.0
videosurveillance,app4,0.5333290038981111,0.2613963969010882,0.0
