topic,app,response_time,throughput,drop_rate
amazonecho,app10,20.548280523057382,0.0021259152234834,0.0007029070371990832
amazonecho,app14,21.051997355016773,0.0021259152234834,0.0003595373216926766
amazonecho,app19,20.13696706304881,0.0019957571485763,0.000295125015845031
amazonecho,app21,19.89750206456073,0.0020825291985144,0.0003284796049727682
amazonecho,app27,20.616374342664518,0.0020391431735453,0.00041059950621596025
amazonecho,app30,20.699172679571426,0.0019523711236072,0.0003903165164108373
amazonecho,app32,20.749065432770085,0.0020825291985144,0.0004754443986762737
amazonecho,app5,20.659854966768183,0.0020391431735453,0.00024593751320419247
amazonecho,app7,20.64419800664923,0.0021259152234834,0.0001475625079225155
amazonecho,app8,20.59044227919395,0.0019523711236072,0.00034431251848586947
bms,app10,19.14678824421201,0.2547071799674693,0.0514799549094814
bms,app12,19.196612805242445,0.246571275221481,0.0540966906453064
bms,app17,19.15253474384662,0.2524426914737536,0.0540533439380586
bms,app19,19.1248118918612,0.2479049610240594,0.0542857767559229
bms,app1,19.01138565393766,0.2529394886689539,0.0526229025988798
bms,app27,19.13905909339238,0.2460417977477004,0.0547468912540241
bms,app2,18.964869869545087,0.2515490047640291,0.0540041086811351
bms,app30,19.19003827149362,0.247267738338703,0.052579555891632
bms,app8,19.156994397242556,0.2482235857765856,0.05201604869741
bms,app9,19.180690422143066,0.2468226089374056,0.0522478921652452
energymanagement,app10,19.146290598471417,0.0492172300327079,0.0123144704869015
energymanagement,app12,18.93530904746024,0.0483933292656405,0.0131383259067998
energymanagement,app1,18.860376365548856,0.0478296076881734,0.0137020164572566
energymanagement,app24,18.819329868913236,0.0483066028691071,0.013225047529947
energymanagement,app2,18.776459702402065,0.0477402535425302,0.0138223083647867
energymanagement,app30,19.05812734882418,0.0484340265277077,0.0131268463086968
energymanagement,app32,19.10576259949826,0.0483066028691071,0.013225047529947
energymanagement,app33,19.09489138162928,0.0487402348517741,0.012791439414211
energymanagement,app3,19.007752875612702,0.0481305008466925,0.0134311109582361
energymanagement,app4,18.910637578158926,0.0475260653003064,0.0140055421382718
energymanagement,app5,19.047356938937508,0.0474827021020397,0.0140489029498454
energymanagement,app6,18.782943587171584,0.0480897868777736,0.013441851587815
energymanagement,app7,19.04349856755959,0.0479163340847068,0.0136152948341094
energymanagement,app8,18.849864656182096,0.0480897868777736,0.013441851587815
energymanagement,app9,18.902808403090333,0.0486941913971493,0.0128660480376631
firedetection,app10,1.2012126477286351,0.0026812292453454,0.0007108173286999811
firedetection,app1,1.215023506808306,0.0028130929787231,0.0005775390795687346
firedetection,app22,1.221771949081941,0.0028130929787231,0.0006617268140431185
firedetection,app23,1.155912867893124,0.0027691384009305,0.0006219651626124834
firedetection,app25,1.2564463388970464,0.0026812292453454,0.0007108173286999811
firedetection,app29,1.2092828041097468,0.0029889112898933,0.00039983474739373935
firedetection,app30,1.235539013579097,0.0028130929787231,0.0005775390795687346
firedetection,app31,1.1721305493950376,0.0028130929787231,0.0005775390795687346
firedetection,app33,1.182962262448214,0.002725183823138,0.0006663912456562323
firedetection,app7,1.155867488733164,0.0027691384009305,0.0006219651626124834
intrusiondetection,app21,1.079680382156742,0.7642025622032629,0.1388337797483695
intrusiondetection,app24,1.0774085988836215,0.7641745483912697,0.1413810961809716
intrusiondetection,app2,1.065216185343162,0.7614283153298445,0.1424134198083538
intrusiondetection,app36,1.086115172551943,0.7641888532399096,0.1385335386840216
intrusiondetection,app40,1.0788600648945017,0.7605983270949875,0.1452100059908885
intrusiondetection,app41,1.0862599007162996,0.7598696940151387,0.1422244810730916
intrusiondetection,app45,1.0872625437395524,0.7619970653409329,0.1422720634940782
intrusiondetection,app47,1.083884956601292,0.7633785694438169,0.1408614616730734
intrusiondetection,app6,1.0783577968859197,0.7635710627874397,0.141814051227597
occupancymanagement,app12,19.55515912681596,0.0036554724388939,0.0009569823500196376
occupancymanagement,app17,19.51123951137521,0.003568437380825,0.0010439807454759
occupancymanagement,app19,18.793766113249237,0.0036554724388939,0.0009569823500196376
occupancymanagement,app21,18.755722352058413,0.003568437380825,0.0010439807454759
occupancymanagement,app34,19.173831820587072,0.0034814023227561,0.0011309791409322
occupancymanagement,app42,18.565946479856024,0.0035151585180587,0.0011744783386604
occupancymanagement,app43,18.46021816605541,0.0033508497356528,0.0012614767341167
occupancymanagement,app44,17.995960637692427,0.0034616628473285,0.0011744783386604
occupancymanagement,app48,18.458971853020365,0.0034378847937217,0.0011744783386604
occupancymanagement,app50,18.79161727606643,0.0036104334114377,0.0010861094830073
occupancymanagement,app5,18.297221049076143,0.0035249198517906,0.0010874799432041
occupancymanagement,app8,18.968473229045955,0.0036119549098595,0.0010004815477478
printing,app11,19.37778769981233,0.0088326862736545,0.002280928999273
printing,app12,19.75080134607848,0.0088092161486135,0.0023174869925925
printing,app13,19.603512927789133,0.0085462544725355,0.0025798440106218
printing,app14,19.60826699829123,0.0087452339343114,0.0023686570377066
printing,app15,19.914960833459062,0.0087889601039829,0.0023247930184898
printing,app16,19.735497926913457,0.0084586005805095,0.0026672963499649
printing,app17,19.466161910030262,0.008553483747274,0.0025798440106218
printing,app18,19.68250497018297,0.0087577959762908,0.0024486655016072
printing,app20,19.210954830102786,0.0086867003049146,0.0024486655016072
printing,app2,19.6740491001124,0.0089638647826692,0.0021475203546371
printing,app4,19.692690973079436,0.0087889601039829,0.0023247930184898
printing,app5,19.587272595561945,0.0085900814185485,0.0025361178409503
smartthings,app11,21.086134668672493,0.002946125885893,0.0006092885599231605
smartthings,app14,21.58071607356849,0.0030327766472428,0.0005222473370769947
