topic,app,response_time,throughput,drop_rate
amazonecho,app10,5.44480927517214,0.0014678157899842,0.0
amazonecho,app14,5.4367082509151565,0.0015595542768582,0.00014896980027378804
amazonecho,app19,5.448798630305773,0.0015595542768582,0.0
amazonecho,app21,5.534203366749047,0.0014764065819817,0.0
amazonecho,app27,5.545038020691201,0.0012384695727992,0.0001351324283456497
amazonecho,app30,5.328245756907313,0.0013302080596732,0.00017250611287732343
amazonecho,app32,5.37178580339842,0.0014219465465472,0.0
amazonecho,app5,5.169342048242909,0.0013302080596732,0.0001986264003650507
amazonecho,app7,5.464750668542618,0.0016054235202953,0.0
amazonecho,app8,5.312225815330545,0.0015136850334212,0.0001296193333667112
bms,app10,5.189920051232778,0.2521616715305628,0.0299003663191339
bms,app12,5.202108528099876,0.2828647915358146,0.0331788787347342
bms,app17,5.199320493031964,0.2790334069134402,0.0331788787347342
bms,app19,5.211133767453281,0.2798950339844449,0.0318571926312901
bms,app1,5.2057744042430745,0.252811757885773,0.0290315188928924
bms,app27,5.198927831800778,0.2553089718329065,0.0290770942757698
bms,app2,5.190833322638085,0.2536540265980005,0.0301330247985126
bms,app30,5.208418875610301,0.2513621759425294,0.0284390389154864
bms,app8,5.20446196931964,0.2534373009962205,0.0305622336963283
bms,app9,5.245178020063162,0.2506024670587783,0.0291682450415245
energymanagement,app10,5.195713898256514,0.0491102068215214,0.0095799285314368
energymanagement,app12,5.221512856998473,0.0554822447779747,0.0098170615842395
energymanagement,app1,5.225739835185182,0.0495198378330077,0.0089939259402747
energymanagement,app24,5.22023868345006,0.0493377796056805,0.00890261704748
energymanagement,app2,5.221622168624176,0.0488826340373624,0.009203687984983
energymanagement,app30,5.225090968191782,0.0511583618789528,0.0088278823742429
energymanagement,app32,5.256164611843718,0.0504756435264757,0.0088569626010827
energymanagement,app33,5.261946724941542,0.0497929251739986,0.008530698263708
energymanagement,app3,5.207226917695524,0.0494288087193441,0.0096330881898374
energymanagement,app4,5.247456689191307,0.0512038764357846,0.0085830359226987
energymanagement,app5,5.187859261833191,0.0494763196281301,0.0094886911168517
energymanagement,app6,5.264951059108327,0.0494288087193441,0.0088113081546854
energymanagement,app7,5.225417964208486,0.0507032163106347,0.0091237414585112
energymanagement,app8,5.251666083816708,0.0506577017538029,0.0082569860199526
energymanagement,app9,5.212499081669388,0.0492467504920169,0.0097714008326849
firedetection,app10,4.989068680027853,0.003012610971924,0.0003302058867827365
firedetection,app1,4.996504749627463,0.003012610971924,0.0003302058867827365
firedetection,app22,4.695897210620221,0.0029169725283708,0.0004717226954039093
firedetection,app23,4.861768186096721,0.0029647917501474,0.0005660672344846912
firedetection,app25,4.964200396600217,0.003012610971924,0.0003302058867827365
firedetection,app29,4.883822338120643,0.0028691533065943,0.0002488584659858567
firedetection,app30,4.939190419388025,0.003019025250585,0.0005020601806690007
firedetection,app31,4.926055558892598,0.0029647917501474,0.0004245504258635183
firedetection,app33,4.798820544000923,0.0028691533065943,0.0005188949649443002
firedetection,app7,5.060960234886843,0.0028691533065943,0.0004245504258635183
intrusiondetection,app21,5.19824821938419,0.7329568943011939,0.0818669919210177
intrusiondetection,app24,5.195225214483569,0.7380516286785681,0.0802802820468743
intrusiondetection,app2,5.189609000835051,0.7386954317250913,0.0791653209539446
intrusiondetection,app36,5.202352172358618,0.7425649822995323,0.077473412433477
intrusiondetection,app40,5.148012978413736,0.7426875336516041,0.0778159797991701
intrusiondetection,app41,5.194485842549592,0.7411214425777829,0.0774528242353181
intrusiondetection,app45,5.201218440176624,0.7375885163363634,0.0770232541232967
intrusiondetection,app47,5.19932510036145,0.7408243326032958,0.0781602318016742
intrusiondetection,app6,5.187028043844642,0.7393799858156703,0.0789418699381679
occupancymanagement,app12,5.120970780412822,0.0053926272903574,0.0008177907879095152
occupancymanagement,app17,5.182791782992458,0.005623081448065,0.0005723528507507443
occupancymanagement,app19,5.054681960893773,0.0054387181218989,0.0007666788636651704
occupancymanagement,app21,5.091188204982429,0.0048395373118592,0.0005622311666877917
occupancymanagement,app34,5.08273984784113,0.0050239006380252,0.0007155669394208257
occupancymanagement,app42,5.123303660346357,0.0046551739856931,0.0008689027121538598
occupancymanagement,app43,5.071905447017671,0.0047012648172346,0.0008156050893517049
occupancymanagement,app44,5.032367838718495,0.0047934464803177,0.0007155669394208257
occupancymanagement,app48,5.288055018705081,0.0046090831541516,0.0007228168208870517
occupancymanagement,app50,5.070411584914934,0.0051160823011083,0.0007155669394208257
occupancymanagement,app5,5.110289852064495,0.0048395373118592,0.0007744465938075554
occupancymanagement,app8,5.138227459189512,0.0050239006380252,0.0007155669394208257
printing,app11,5.115565302980928,0.0102138427958874,0.0018318015493653
printing,app12,5.112949930652668,0.0103050378208507,0.0017378630083722
printing,app13,5.19305892912629,0.0104874278707773,0.001549985926386
printing,app14,5.177151589592963,0.0104874278707773,0.001549985926386
printing,app15,5.189577399601113,0.0107154154331855,0.0013151395739033
printing,app16,5.108620129936057,0.0101682452834058,0.0018787708198618
printing,app17,5.16107303086092,0.0104418303582956,0.0015969551968825
printing,app18,5.110450122276484,0.0103506353333324,0.0016908937378756
printing,app20,5.124485613816452,0.010396232845814,0.0017597010537331
printing,app2,5.202819634019286,0.0091028131087975,0.0013621088443998
printing,app4,5.182910555871652,0.0098034651835527,0.0011272624919171
printing,app5,5.141924412183099,0.0097122701585894,0.0015850439502284
smartthings,app11,4.856620889001528,0.0032256200352965,0.0005017509959364417
smartthings,app14,4.892402814900874,0.0033191162682037,0.000410523542129816
