topic,app,response_time,throughput,drop_rate
topic6,app11,0.5809060536912398,1.2098843472334538E-4,0.0
topic2,app1,1.0159475759889516,0.05843110393351757,0.0
topic24,app14,0.6784418778247959,0.1475582376840527,0.0
topic24,app15,0.6812664230759933,0.1475582376840527,0.0
topic11,app15,0.785830525626291,0.11765735529430855,0.0
topic8,app6,0.6931636384478898,0.0515520699909738,0.0
topic11,app12,0.7862689586812196,0.11765735529430855,0.0
topic3,app3,0.0,1.4598913104377705E-4,0.0
topic9,app7,0.7976983367018241,0.004180354725338667,0.0
topic3,app2,0.0,1.4598913104377705E-4,0.0
topic17,app10,0.7840062892893895,0.02554014271814523,0.0
topic9,app8,0.8091237319588788,0.004180354725338667,0.0
topic14,app16,0.9113625569247452,0.015809007316852607,0.0
topic14,app1,0.9070349533852823,0.015809007316852607,0.0
topic14,app13,0.9105394168099203,0.015809007316852607,0.0
topic2,app7,1.0194399972690003,0.05843110393351757,0.0
topic10,app9,0.709059221562646,0.0039164552713527685,0.0
topic2,app9,1.0095243653514308,0.05843110393351757,0.0
topic9,app2,0.8103589098244369,0.004180354725338667,0.0
topic17,app16,0.7979005223226927,0.02554014271814523,0.0
topic1,app7,0.928981751071466,9.904112041266779E-4,0.0
topic1,app5,0.98168267333826,9.904112041266779E-4,0.0
topic20,app14,0.6529612259345559,0.02346778023776201,0.0
topic2,app15,1.0205053381780373,0.05843110393351757,0.0
topic2,app13,1.0169479500998881,0.05843110393351757,0.0
topic5,app14,0.8034200961511868,0.03579520060885205,0.0
topic15,app15,0.6748667027360881,0.023961426658271074,0.0
topic18,app12,0.6291744194073544,6.317704328023592E-5,0.0
topic26,app6,0.81986313064579,0.018365665228966054,0.0
topic29,app9,0.8144866390932748,1.0894663939790314E-4,0.0
topic23,app3,0.6961042815673913,0.04155592600822384,0.0
topic12,app2,0.8155796075235059,0.0031166076115593587,0.0
topic7,app5,0.7971362974678461,0.005759668598288539,0.0
topic15,app6,0.6825025091882163,0.023967267556625805,0.0
topic12,app9,0.813509214148592,0.0031166076115593587,0.0
topic1,app3,0.9158065205060473,9.904112041266779E-4,0.0
topic4,app3,0.6848935242770289,0.0537692266721452,0.0
topic7,app8,0.7969124135291143,0.005759668598288539,0.0
topic23,app13,0.7036910275510297,0.04155592600822384,0.0
topic1,app1,0.9816826733387685,9.904112041266779E-4,0.0
topic20,app6,0.6660044900138435,0.02346778023776201,0.0
topic18,app10,0.6726526802769512,6.317704328023592E-5,0.0
topic21,app8,0.8231381980484435,0.0010729818640811133,0.0
topic16,app16,0.7818274269310356,0.028528548915274097,0.0
topic29,app11,0.8688344651804982,1.0894663939790314E-4,0.0
topic26,app11,0.8236604275865084,0.018365665228966054,0.0
topic5,app6,0.7986787690289169,0.03579520060885205,0.0
topic26,app1,0.8148565961444749,0.018365665228966054,0.0
topic21,app4,0.8436695990146804,0.0010729818640811133,0.0
topic5,app4,0.8056854196055457,0.03579520060885205,0.0
topic21,app1,0.8134763622999667,0.0010736479557956562,0.0
topic12,app10,0.8002586965501473,0.0031166076115593587,0.0
topic19,app13,0.8080816402439422,0.06753438187983912,0.0
topic30,app7,0.7942749669210972,0.04288281713285061,0.0
topic6,app4,0.6243843145602795,1.2098843472334538E-4,0.0
topic8,app14,0.6931668418839914,0.0515520699909738,0.0
topic28,app8,0.6890198634714518,0.0777139871174576,0.0
topic11,app8,0.7833508509737417,0.11765735529430855,0.0
topic25,app7,0.6757310031647622,0.0393616586772282,0.0
topic22,app2,0.8169844970245077,0.011621882570586675,0.0
topic14,app5,0.9096339626833747,0.015809007316852607,0.0
topic17,app7,0.7830947428106535,0.025537551835729085,0.0
topic7,app12,0.7953452259591194,0.00576133268814587,0.0
topic22,app5,0.8055083971017556,0.011621882570586675,0.0
topic10,app11,0.7103767446194993,0.0039164552713527685,0.0
topic22,app9,0.8102672565495977,0.011621882570586675,0.0
topic30,app16,0.7925315852368344,0.04289243907011084,0.0
topic30,app15,0.7952608464243545,0.04289202437915468,0.0
topic25,app16,0.678731001220014,0.0393616586772282,0.0
topic19,app5,0.802724541653516,0.06753438187983912,0.0
topic16,app4,0.7893942515727923,0.028528548915274097,0.0
topic16,app3,0.7757967932446127,0.028528548915274097,0.0
topic4,app13,0.6817047522776746,0.0537692266721452,0.0
topic28,app14,0.6908552398072799,0.0777139871174576,0.0
topic19,app2,0.7984017149287446,0.06753438187983912,0.0
topic27,app4,0.0,0.0,0.0
topic27,app3,0.0,0.0,0.0
topic13,app11,0.7939070864087522,0.03478803633176359,0.0
topic13,app10,0.7824810467639047,0.03478803633176359,0.0
topic13,app12,0.7857219050781695,0.03478803633176359,0.0
