topic,app,response_time,throughput,drop_rate
topic10,app11,0.6927146474811501,0.0037798670277416,0.0
topic10,app9,0.6996978145171252,0.0037798670277416,0.0
topic11,app12,0.7982395522950397,0.1172509965121246,0.0
topic11,app15,0.799657539567181,0.1172509965121246,0.0
topic11,app8,0.7977678454742368,0.1172509965121246,0.0
topic12,app10,0.7950121622847551,0.0031106399072326,0.0
topic12,app2,0.7947044504994437,0.0031106399072326,0.0
topic12,app9,0.8005308656938626,0.0031106399072326,0.0
topic13,app10,0.792550156422859,0.0351565373582874,0.0
topic13,app11,0.795406304424481,0.0351565373582874,0.0
topic13,app12,0.7960645840591596,0.0351565373582874,0.0
topic14,app13,0.9012496014747648,0.0156506230624781,0.0
topic14,app16,0.9056515896704396,0.0156506230624781,0.0
topic14,app1,0.9073451684258684,0.0156506230624781,0.0
topic14,app5,0.9144391232613428,0.0156506230624781,0.0
topic15,app15,0.6891107647728236,0.02358545201743,0.0
topic15,app6,0.6892210987877369,0.02358545201743,0.0
topic16,app16,0.7998430733428288,0.0292254762645599,0.0
topic16,app3,0.8065049650735063,0.0292254762645599,0.0
topic16,app4,0.8016135755695966,0.0292254762645599,0.0
topic17,app10,0.8033228140909863,0.0249943702539021,0.0
topic17,app16,0.8081670887292388,0.0249943702539021,0.0
topic17,app7,0.8037280863383909,0.0249943702539021,0.0
topic18,app10,0.0,7.884050558843814e-05,0.0
topic18,app12,0.0,7.884050558843814e-05,0.0
topic19,app13,0.8003466878798017,0.0664256609710308,0.0
topic19,app2,0.8004598920902309,0.0664256609710308,0.0
topic19,app5,0.798322298744634,0.0664256609710308,0.0
topic1,app1,0.8997999303135179,0.000993109690977,0.0
topic1,app3,0.8978853551767965,0.000993109690977,0.0
topic1,app5,0.8899291239821642,0.000993109690977,0.0
topic1,app7,0.8994471659857822,0.000993109690977,0.0
topic20,app14,0.6925480637701297,0.0233392591096634,0.0
topic20,app6,0.6929003181983703,0.0233392591096634,0.0
topic21,app1,0.7975174803772842,0.001027716223509,0.0
topic21,app4,0.796676182760962,0.001027716223509,0.0
topic21,app8,0.7988635565658645,0.001027716223509,0.0
topic22,app2,0.8016267177091821,0.0120819279685748,0.0
topic22,app5,0.804657490331671,0.0120819279685748,0.0
topic22,app9,0.804560004942144,0.0120819279685748,0.0
topic23,app13,0.6860386578214629,0.0409397567124477,0.0
topic23,app3,0.6937004701344048,0.0409397567124477,0.0
topic24,app14,0.6814549174704542,0.1462535442822522,0.0
topic24,app15,0.6799908162352979,0.1462535442822522,0.0
topic25,app16,0.6914411841039805,0.0387238943487687,0.0
topic25,app7,0.6925318896619228,0.0387238943487687,0.0
topic26,app11,0.8008617545568824,0.0178945000379704,0.0
topic26,app1,0.7933937748308428,0.0178945000379704,0.0
topic26,app6,0.7946927110763004,0.0178945000379704,0.0
topic27,app3,0.0,4.857439294499563e-05,0.0
topic27,app4,0.0,4.857439294499563e-05,0.0
topic28,app14,0.6839887057639727,0.0785878753392537,0.0
topic28,app8,0.6826369668755007,0.0785878753392537,0.0
topic29,app11,0.639336045677112,0.0001027067595805,0.0
topic29,app9,0.6800969152409948,0.0001027067595805,0.0
topic2,app13,1.01924121438965,0.0577155122147266,0.0
topic2,app15,1.0212610722201576,0.0577155122147266,0.0
topic2,app1,1.0212756763847222,0.0577155122147266,0.0
topic2,app7,1.0206787467971006,0.0577155122147266,0.0
topic2,app9,1.0192697762791798,0.0577155122147266,0.0
topic30,app15,0.79560579233067,0.0434141593750112,0.0
topic30,app16,0.7956783112813763,0.0434141593750112,0.0
topic30,app7,0.7990039687035385,0.0434141593750112,0.0
topic3,app2,0.0,0.000104563687415,0.0
topic3,app3,0.0,0.000104563687415,0.0
topic4,app13,0.6854292910560221,0.0526201953563915,0.0
topic4,app3,0.6853554489010428,0.0526201953563915,0.0
topic5,app14,0.8006107675980125,0.036399619739274,0.0
topic5,app4,0.8011771781150779,0.036399619739274,0.0
topic5,app6,0.7987273670588453,0.036399619739274,0.0
topic6,app11,0.0,0.0001270947231551,0.0
topic6,app4,0.0,0.0001270947231551,0.0
topic7,app12,0.7868382766102355,0.0058310793336004,0.0
topic7,app5,0.7860147158219853,0.0058310793336004,0.0
topic7,app8,0.7899047531861886,0.0058310793336004,0.0
topic8,app14,0.6911334974928859,0.051715425985821,0.0
topic8,app6,0.6938274869302207,0.051715425985821,0.0
topic9,app2,0.785558065396466,0.0039823767472387,0.0
topic9,app7,0.7972105219468142,0.0039823767472387,0.0
topic9,app8,0.7915866681720605,0.0039823767472387,0.0
