topic,app,response_time,throughput,drop_rate
amazonecho,app21,0.1372340840658122,0.0022604973742668,0.0
bms,app21,0.1795901534159727,0.3133666442737747,0.0
bms,app2,0.1796033097175801,0.3133666442737747,0.0
energymanagement,app1,0.1810748821920998,0.0617680702936962,0.0
energymanagement,app2,0.1800783825306619,0.0617680702936962,0.0
firedetection,app1,0.2225981127636097,0.0039016469182894,0.0
firedetection,app22,0.2146860248516668,0.0039016469182894,0.0
firedetection,app23,0.2144662446318515,0.0039016469182894,0.0
intrusiondetection,app21,0.2481637922274906,0.9126321252850426,0.0
intrusiondetection,app2,0.2487829308250378,0.9126321252850426,0.0
intrusiondetection,app36,0.1304871179323287,0.9126321252850426,0.0
occupancymanagement,app12,0.1776234746255187,0.005079647761762,0.0
occupancymanagement,app21,0.1802932560371183,0.005079647761762,0.0
printing,app11,0.1839251853820363,0.0122380506122096,0.0
printing,app2,0.1836482346100501,0.0122380506122096,0.0
smartthings,app1,0.1771277707245046,0.0037033595956042,0.0
smartthings,app22,0.1759830820798054,0.0037033595956042,0.0
videosurveillance,app2,0.2715358290971611,0.2667853928698299,0.0
videosurveillance,app36,0.1519037138898799,0.2667853928698299,0.0
videosurveillance,app38,0.1524837759856683,0.2667853928698299,0.0
