topic,app,response_time,throughput,drop_rate
amazonecho,app14,14.97921226730022,0.0009435891927290368,0.0013409551154235
amazonecho,app21,14.10691230321551,0.0009166295015082072,0.0013683215463506
amazonecho,app27,15.50652448910618,0.0010783876488331,0.0012041229607885
amazonecho,app30,16.26545410308975,0.0011862264137165,0.0011216786599757
amazonecho,app32,14.739763644829509,0.0009435891927290368,0.0013409551154235
amazonecho,app5,14.582761089563425,0.000862710119066548,0.0014230544082046
amazonecho,app7,14.414175074796272,0.000862710119066548,0.0014581822579685
amazonecho,app8,15.187905200526576,0.0009435891927290368,0.0013740563584703
bms,app107,17.66561300350421,0.1191673550959965,0.1908257897922023
bms,app108,17.610764709012848,0.12112551443452,0.1877822266826383
bms,app12,17.035098178927495,0.1196712269326302,0.1865017248504075
bms,app17,17.146857342936094,0.1199710304814216,0.1884514196847708
bms,app1,17.072126274276588,0.1189052016882599,0.1904973472758882
bms,app27,17.188962188604823,0.1175231459918141,0.1884604866374374
bms,app2,16.976058605086482,0.1199118611520638,0.1903070928114317
bms,app30,17.09438068156319,0.117790853144469,0.1911258147274799
bms,app8,16.998215080174713,0.1180332748221184,0.1903268639040076
energymanagement,app12,16.078324420322677,0.0196388461609715,0.0439455698368845
energymanagement,app1,16.079091721007085,0.0202417361959661,0.0443207538472376
energymanagement,app24,16.116292114107882,0.0211380345110014,0.0426510221881519
energymanagement,app27,16.23101285448631,0.0208362865248195,0.0440091363309357
energymanagement,app2,16.08187647445299,0.0199444610315393,0.0436761049656294
energymanagement,app30,16.006010400212805,0.0206909272053093,0.043038840169
energymanagement,app32,16.09573711161398,0.0204211628349662,0.0431318029962951
energymanagement,app3,16.353751408797862,0.0205020921460691,0.0431093832802135
energymanagement,app4,16.131467341656755,0.0206099978942064,0.0425171095975853
energymanagement,app5,16.22796603763087,0.0201783749016575,0.0441961475316045
energymanagement,app6,15.977866630695631,0.0210795116593505,0.0426552026896909
energymanagement,app7,16.127637913058766,0.0204309113006013,0.0425180434415405
energymanagement,app8,16.047564094829376,0.0209606915756523,0.0425525341238825
firedetection,app104,16.75002962496332,0.0012243929214395,0.0023799806508557
firedetection,app105,17.834663111640925,0.0013123885730183,0.0022717997121804
firedetection,app106,17.63531307493444,0.0014240812175305,0.0021636187735052
firedetection,app1,17.126262274966045,0.0012271944349098,0.002325890181518
firedetection,app22,16.472043029635632,0.0014712951725864,0.0022177092428428
firedetection,app23,16.618145847812738,0.0011959186674525,0.0024070258855245
firedetection,app25,16.69692280815132,0.0013961580564025,0.002190664008174
firedetection,app27,17.194072061460655,0.001116926445122,0.0024611163548621
firedetection,app29,16.170613762091154,0.001351189444212,0.002325890181518
firedetection,app30,16.568335405537454,0.0013123885730183,0.0022717997121804
firedetection,app31,16.379189605525273,0.0010890032839939,0.0024881615895309
firedetection,app7,17.152841048872855,0.0012565422507622,0.002325890181518
intrusiondetection,app21,16.513765905162735,0.3473701096006658,0.5557061358851542
intrusiondetection,app24,16.41407125039137,0.3495588173720432,0.5587282479336564
intrusiondetection,app2,16.282647414548457,0.3528090897637956,0.5533956288752022
intrusiondetection,app36,16.327309798737293,0.3514442377545285,0.5541587004064639
intrusiondetection,app40,16.432783071926025,0.3493368602672877,0.554629624675388
intrusiondetection,app41,16.380954303053382,0.3515786754327555,0.5580726863989849
intrusiondetection,app45,16.461120912141666,0.3507188294531396,0.5497310688389594
intrusiondetection,app47,16.50347112373562,0.34273566181809,0.5554454233559666
intrusiondetection,app6,16.40398986412911,0.3471507573384916,0.556353751918861
occupancymanagement,app109,17.394606038747362,0.0024758402275122,0.0025755965716592
occupancymanagement,app12,16.05471342425086,0.00208239722815,0.0029655668659212
occupancymanagement,app17,16.181762123433998,0.002023772496229,0.0030471879723227
occupancymanagement,app21,16.339397816934046,0.0021919970822631,0.0028567387240525
occupancymanagement,app42,15.890937221442936,0.0020133206245703,0.0030413959516401
occupancymanagement,app43,16.84439984786769,0.0024933966810743,0.0025574613339137
occupancymanagement,app44,16.573628605008746,0.0021371971552065,0.0029111527949869
occupancymanagement,app5,16.531539407107733,0.0020792183180435,0.0029927739013884
occupancymanagement,app8,16.33875640890543,0.0021078005100131,0.0029655668659212
printing,app11,16.35021338912933,0.0044658755714878,0.0073020632717767
printing,app12,15.87637562878043,0.0042730592479286,0.0074711780640123
printing,app13,16.45508354942841,0.0045164613569878,0.0072275526923597
printing,app14,15.575996113655089,0.0044082826418504,0.0073358306353164
printing,app15,16.379528213201983,0.0043841827256679,0.0073831973081298
printing,app16,16.706075355109302,0.0045975953933409,0.0071463442351422
printing,app17,15.918804737859118,0.0042730592479286,0.0074711780640123
printing,app18,16.147737134751296,0.0045705507145565,0.0071734137208814
printing,app2,16.039821323657474,0.004002612460085,0.0077418729214041
printing,app4,16.378448520830638,0.0045747993659144,0.0071938845566393
printing,app5,16.301645074384247,0.0048743398005874,0.0068963930900113
smartthings,app11,15.700722015440968,0.0020345202232838,0.0022788507712825
smartthings,app14,16.362486263815985,0.0023057895863883,0.0020629082428463
smartthings,app1,16.02727305895054,0.0020616471595942,0.0022517215954339
smartthings,app21,16.09261495216095,0.002170154904836,0.0021432048920395
smartthings,app28,15.739721522812786,0.0019802663506629,0.0023331091229797
smartthings,app3,15.55248689007428,0.0019802663506629,0.0023331091229797
