topic,app,response_time,throughput,drop_rate
amazonecho,app14,4.808260137314693,0.001806343035025,0.000375394069892002
amazonecho,app21,4.842690297693537,0.001806343035025,0.00033340936215660045
amazonecho,app27,4.778596984595596,0.0017805381345247,0.0004983372002937359
amazonecho,app30,4.862140794804093,0.0018321479355254,0.000187697034946001
amazonecho,app32,4.737892875092831,0.0017805381345247,0.0004983372002937359
amazonecho,app5,4.820559580582517,0.001806343035025,0.00033340936215660045
amazonecho,app7,4.827061956600037,0.001806343035025,0.000192438846035584
amazonecho,app8,4.687036693612424,0.0017289283335239,0.00028865826905337595
bms,app12,4.570380889619485,0.2897762393933669,0.0169338027205012
bms,app17,4.553559016550967,0.2889902804192905,0.0176131677627798
bms,app1,4.554349535621276,0.2894958083879901,0.0172955115143524
bms,app27,4.5434951068646,0.2869401613023393,0.0183528790305136
bms,app2,4.555321580575644,0.2895254544543063,0.0172831124623241
bms,app30,4.555675911343956,0.2893248797625939,0.0170344493934313
bms,app8,4.559607383665711,0.290261302311679,0.0170847727298964
energymanagement,app12,4.670294752917767,0.0581100735820653,0.006802325287733
energymanagement,app1,4.6907509758238914,0.0592405143118107,0.0062480617457696
energymanagement,app24,4.666072213904635,0.0578555408409835,0.0068779066798189
energymanagement,app27,4.682516613801073,0.0583550137628846,0.0069282942745429
energymanagement,app2,4.670648660727749,0.0582687746148874,0.0068779066798189
energymanagement,app30,4.688186561240585,0.0591144759068849,0.0062228679484076
energymanagement,app32,4.686003655930425,0.0587048664336227,0.0064918750764577
energymanagement,app3,4.66379969498973,0.0578633087862114,0.0070202835129136
energymanagement,app4,4.678198499272962,0.0586833829431251,0.0066763563009231
energymanagement,app5,4.690905461506223,0.0589623853425886,0.0063157389309724
energymanagement,app6,4.663896224907006,0.0582987047689546,0.006827519085095
energymanagement,app7,4.666780968381603,0.0585057083892001,0.0068944719804241
energymanagement,app8,4.660124616919855,0.0578279007418471,0.0069534880719049
firedetection,app1,4.402791896427163,0.0035698593763859,0.00035223219884189327
firedetection,app22,4.523294915111128,0.0037217682860193,0.0002683368937273052
firedetection,app23,4.505644201191287,0.0036711319828082,0.0002438530607366953
firedetection,app25,4.506022311078948,0.0036964501344138,0.00021675827621039584
firedetection,app27,4.444929400429938,0.003620495679597,0.0002980426297892944
firedetection,app29,4.43833881796907,0.003620495679597,0.00029985112319990645
firedetection,app30,4.536538094916568,0.0036964501344138,0.0003045876887668611
firedetection,app31,4.504767675490485,0.0036964501344138,0.00025321711160428086
firedetection,app7,4.544998234671906,0.0037217682860193,0.0002502066578267063
intrusiondetection,app21,4.633184720111515,0.8503674797538461,0.064415321471411
intrusiondetection,app24,4.636367483134441,0.8556027669342868,0.0650443773451553
intrusiondetection,app2,4.658689069387312,0.8510467569421053,0.0646487259421371
intrusiondetection,app36,4.631166994737013,0.850747737623297,0.0642140235918128
intrusiondetection,app40,4.629629880367054,0.8477597840339814,0.066604435912041
intrusiondetection,app41,4.629285791360217,0.8497595867132817,0.0654972975742511
intrusiondetection,app45,4.630309058161004,0.8501758729812697,0.064742430525758
intrusiondetection,app47,4.639127146621002,0.8557514641118596,0.0642382079186671
intrusiondetection,app6,4.630952580569779,0.8542551856240843,0.0646921060558585
occupancymanagement,app12,4.545090095677371,0.0051394130877618,0.0005339640010244087
occupancymanagement,app17,4.578576134750287,0.005189799490583,0.0004470412616441916
occupancymanagement,app21,4.484682996598658,0.0050386402821194,0.0006048205304597886
occupancymanagement,app42,4.628256568733135,0.0052401858934042,0.0003944481720389925
occupancymanagement,app43,4.589446316804748,0.0052401858934042,0.0003944481720389925
occupancymanagement,app44,4.601098739042913,0.0052149926919936,0.000420744716841592
occupancymanagement,app5,4.5623605585725855,0.0051394130877618,0.0004996343512493906
occupancymanagement,app8,4.584726552096201,0.0052149926919936,0.000420744716841592
printing,app11,4.555827322524766,0.0105378853969677,0.0007454083176090412
printing,app12,4.491319705215228,0.0103614136319467,0.0009199642644097768
printing,app13,4.48272758993387,0.0103362033798009,0.0009223095258859516
printing,app14,4.45886743775339,0.0102605726233633,0.0010251030374851
printing,app15,4.519522123805943,0.0104370443883843,0.0008411101846032245
printing,app16,4.536305917365182,0.0105630956491136,0.0007187865919801469
printing,app17,4.513943761221134,0.0104118341362384,0.0008673948778720753
printing,app18,4.487770588660172,0.010310993127655,0.0009479292349383392
printing,app2,4.521059275271861,0.0104118341362384,0.0008454503987287891
printing,app4,4.5482867059135925,0.0104370443883843,0.0008429234831003302
printing,app5,4.4966201911712425,0.0103866238840926,0.0008936795711409261
smartthings,app11,4.4396760944008165,0.0037786170552405,0.0003571449511854469
smartthings,app14,4.402768597793764,0.0037282354945039,0.0004355609429969534
smartthings,app1,4.454722996195922,0.0038038078356087,0.0003735223432680202
smartthings,app21,4.471374459202997,0.003828998615977,0.00030612424387324024
smartthings,app28,4.524767898843274,0.0038541893963453,0.0003529177117761483
smartthings,app3,4.46050974983199,0.0038038078356087,0.0003389170454967844
smartthings,app8,4.450297138979155,0.0037786170552405,0.0004977839348536611
videosurveillance,app26,4.636961340563876,0.2520304997668243,0.01636310174653
videosurveillance,app36,4.581987271927475,0.2536750705576582,0.0161709746288799
videosurveillance,app37,4.582528949958993,0.2523783033931741,0.016388275749217
videosurveillance,app38,4.578463440761694,0.2520283334053038,0.0168546703719255
videosurveillance,app39,4.580406803590255,0.2530083989632662,0.017056220989228
videosurveillance,app46,4.572036701329482,0.2531682469475586,0.0169672778110173
videosurveillance,app4,4.638947748171666,0.2529709435467292,0.0168414077975824
